StudentAccount,CourseId,Time
gangway4,6595,1182
gangway4,8926,1440
gangway4,9021,718
gangway4,4197,2969
gangway4,2820,1307
gangway4,8036,1600
gangway4,2967,1301
gangway4,7752,1785
gangway4,1682,2843
gangway4,4546,2790
gangway4,2242,3370
gangway4,8338,3424
gangway4,2648,3598
gangway4,1895,50
gangway4,5591,809
gangway4,4053,2181
gangway4,9336,1701
gangway4,5720,2442
gangway4,3886,640
gangway4,3972,2731
gangway4,3212,2469
gangway4,3645,1285
gangway4,9794,2416
gangway4,1276,24
gangway4,9039,2818
gangway4,8109,147
gangway4,2254,1248
gangway4,9800,1995
gangway4,8117,2935
gangway4,8195,3331
gangway4,5524,1542
gangway4,9444,3314
gangway4,9394,3041
gangway4,8516,2938
gangway4,2399,2918
gangway4,2598,64
gangway4,9924,1864
gangway4,5310,3063
gangway4,6088,998
gangway4,5913,1534
gangway4,2375,1255
gangway4,8149,2337
gangway4,2623,2258
gangway4,1071,2334
gangway4,7468,670
gangway4,8120,2139
gangway4,2085,1953
gangway4,9054,1177
gangway4,6282,1433
gangway4,8791,1393
gangway4,8698,3299
gangway4,1458,1528
gangway4,4939,1189
gangway4,8492,1794
gangway4,2325,2992
gangway4,8307,2476
gangway4,3061,162
gangway4,1856,1210
gangway4,7760,3173
gangway4,5382,2445
gangway4,2534,3057
gangway4,9700,943
gangway4,9518,284
gangway4,6024,1913
gangway4,3626,2256
gangway4,8167,364
gangway4,7707,3303
gangway4,9367,3575
gangway4,1553,1199
gangway4,7379,2831
gangway4,2668,2512
gangway4,7451,600
gangway4,8351,2578
gangway4,1635,1254
gangway4,1643,880
gangway4,1934,2075
gangway4,3084,3497
gangway4,2925,809
gangway4,6169,2005
gangway4,3379,1587
gangway4,7655,2560
gangway4,6675,1909
gangway4,2065,943
gangway4,5437,92
gangway4,6182,1863
gangway4,1259,2393
gangway4,2792,1982
gangway4,5123,2379
gangway4,2330,2457
gangway4,8277,2780
gangway4,8402,1352
gangway4,1578,1596
gangway4,2178,3006
gangway4,4020,3187
gangway4,8499,2321
gangway4,8623,2630
gangway4,7539,1783
gangway4,8967,2546
gangway4,6327,1180
gangway4,4817,1041
gangway4,2143,147
gangway4,3052,2102
gangway4,7404,13
gangway4,4506,2147
gangway4,5485,3104
gangway4,4843,3454
gangway4,8221,2639
gangway4,1848,847
gangway4,2525,2402
gangway4,4744,1822
gangway4,6823,1103
gangway4,4834,1507
gangway4,8303,800
gangway4,5804,1776
gangway4,8934,363
gangway4,5732,2932
gangway4,9978,2946
gangway4,7037,411
gangway4,6553,1785
gangway4,5237,3545
gangway4,3046,1826
gangway4,7213,648
gangway4,3668,183
gangway4,8780,57
gangway4,4695,2495
gangway4,3064,2528
gangway4,1741,1767
gangway4,3462,1630
gangway4,5724,3319
gangway4,7818,2508
gangway4,2970,1842
gangway4,4813,2255
gangway4,5981,2602
gangway4,9147,2490
gangway4,7632,1449
gangway4,9291,3339
look290,3191,1701
look290,9118,3548
look290,2310,2598
look290,1145,872
look290,1819,1889
look290,7139,1368
look290,2036,997
look290,5365,805
look290,8686,3135
look290,4835,2588
look290,8622,412
look290,1063,2312
look290,6910,1906
look290,7288,1009
look290,7830,2400
look290,3288,1885
look290,9483,3031
look290,5269,1895
look290,3613,139
look290,4276,392
look290,9141,1007
look290,1414,570
look290,3006,1627
look290,3086,1258
look290,3513,2253
look290,4157,254
look290,4850,1034
look290,1247,1813
look290,4604,280
look290,9595,898
look290,4309,1192
look290,9011,1930
look290,6595,16
look290,8926,2108
look290,9021,742
look290,4197,508
look290,2820,35
look290,8036,1144
look290,2967,3563
look290,7752,1846
look290,1682,3529
look290,4546,1908
look290,2242,2681
look290,8338,3234
look290,2648,1938
look290,1895,781
look290,5591,1164
look290,4053,2040
look290,9336,2008
look290,5720,1907
look290,3886,1923
look290,3972,1575
look290,3212,228
look290,3645,2569
look290,9794,1574
look290,1276,2055
look290,9039,2336
look290,8109,2471
look290,2254,2013
look290,9800,2373
look290,8117,1891
look290,8195,557
look290,5524,2755
look290,9444,18
look290,9394,399
look290,8516,144
look290,2399,1889
look290,2598,2504
look290,9924,1205
look290,5310,918
look290,6088,2715
look290,5913,2902
look290,2375,996
look290,8149,1229
look290,2623,1968
look290,1071,404
look290,7468,2533
look290,8120,871
look290,2085,1652
look290,9054,44
look290,6282,768
look290,8791,2225
look290,8698,1195
look290,1458,3557
look290,4939,2666
look290,8492,307
look290,2325,1087
look290,8307,662
look290,3061,2234
look290,1856,992
look290,7760,2258
look290,5382,3335
look290,2534,1313
look290,9700,2163
look290,9518,3237
look290,6024,3228
look290,3626,261
look290,8167,810
look290,7707,2835
look290,9367,1652
look290,1553,3106
look290,7379,2048
look290,2668,468
look290,7451,2862
look290,8351,3321
look290,1635,3057
look290,1643,1955
look290,1934,1525
look290,3084,3446
look290,2925,2725
look290,6169,1490
look290,3379,1955
look290,7655,699
look290,6675,3473
look290,2065,915
look290,5437,650
look290,6182,2234
look290,1259,2351
look290,2792,1130
look290,5123,805
look290,2330,2562
look290,8277,3080
look290,8402,3240
look290,1578,2672
look290,2178,1736
look290,4020,1257
look290,8499,1835
look290,8623,3177
look290,7539,2428
look290,8967,772
look290,6327,1485
look290,4817,2844
look290,2143,1901
look290,3052,1769
look290,7404,3220
look290,4506,3288
look290,5485,1637
look290,4843,74
look290,8221,1113
look290,1848,1406
look290,2525,1825
look290,4744,2628
look290,6823,1144
look290,4834,136
look290,8303,3570
look290,5804,3410
look290,8934,3185
look290,5732,2
look290,9978,3084
look290,7037,1275
look290,6553,2764
look290,5237,663
look290,3046,2348
look290,7213,1328
look290,3668,1924
look290,8780,454
look290,4695,698
look290,3064,1323
look290,1741,1050
look290,3462,1969
look290,5724,432
look290,7818,899
look290,2970,2836
look290,4813,1498
look290,5981,25
look290,9147,2678
look290,7632,1103
look290,9291,1690
mix2928,3191,439
mix2928,9118,2478
mix2928,2310,3325
mix2928,1145,2853
mix2928,1819,3140
mix2928,7139,1465
mix2928,2036,2799
mix2928,5365,1859
mix2928,8686,2139
mix2928,4835,699
mix2928,8622,2363
mix2928,1063,1216
mix2928,6910,1011
mix2928,7288,2368
mix2928,7830,2294
mix2928,3288,399
mix2928,9483,3033
mix2928,5269,2105
mix2928,3613,372
mix2928,4276,3554
mix2928,9141,3552
mix2928,1414,2011
mix2928,3006,3247
mix2928,3086,1344
mix2928,3513,2303
mix2928,4157,2110
mix2928,4850,1858
mix2928,1247,3270
mix2928,4604,3381
mix2928,9595,1402
mix2928,4309,2996
mix2928,9011,950
mix2928,6595,3147
mix2928,8926,2796
mix2928,9021,948
mix2928,4197,3123
mix2928,2820,669
mix2928,8036,1110
mix2928,2967,353
mix2928,7752,2123
mix2928,1682,1484
mix2928,4546,2270
mix2928,2242,2961
mix2928,8338,2691
mix2928,2648,587
mix2928,1895,1367
mix2928,5591,2042
mix2928,4053,778
mix2928,9336,2830
mix2928,5720,2279
mix2928,3886,2916
mix2928,3972,196
mix2928,3212,1112
mix2928,3645,3245
mix2928,9794,995
mix2928,1276,2220
mix2928,9039,109
mix2928,8109,1831
mix2928,2254,3260
mix2928,9800,330
mix2928,8117,1330
mix2928,8195,1540
mix2928,5524,800
mix2928,9444,3557
mix2928,9394,1570
mix2928,8516,348
mix2928,2399,1387
mix2928,2598,2674
mix2928,9924,2728
mix2928,5310,829
mix2928,6088,1880
mix2928,5913,1762
mix2928,2375,1582
mix2928,8149,175
mix2928,2623,3015
mix2928,1071,677
mix2928,7468,1491
mix2928,8120,3499
mix2928,2085,3096
mix2928,9054,2934
mix2928,6282,1079
mix2928,8791,1626
mix2928,8698,2637
mix2928,1458,964
mix2928,4939,731
mix2928,8492,3572
mix2928,2325,3045
mix2928,8307,1982
mix2928,3061,493
mix2928,1856,1891
mix2928,7760,2231
mix2928,5382,2655
mix2928,2534,824
mix2928,9700,2437
mix2928,9518,3080
mix2928,6024,2977
mix2928,3626,2697
mix2928,8167,2472
mix2928,7707,195
mix2928,9367,750
mix2928,1553,2657
mix2928,7379,1285
mix2928,2668,623
mix2928,7451,2412
mix2928,8351,1144
mix2928,1635,1471
mix2928,1643,1651
mix2928,1934,3280
mix2928,3084,2153
mix2928,2925,3492
mix2928,6169,1506
mix2928,3379,47
mix2928,7655,2073
mix2928,6675,2612
mix2928,2065,84
mix2928,5437,1989
mix2928,6182,2804
mix2928,1259,1605
mix2928,2792,1806
mix2928,5123,1806
mix2928,2330,2186
mix2928,8277,845
mix2928,8402,2468
mix2928,1578,382
mix2928,2178,398
mix2928,4020,184
mix2928,8499,1699
mix2928,8623,241
mix2928,7539,2170
mix2928,8967,515
mix2928,6327,1733
mix2928,4817,1663
mix2928,2143,1804
mix2928,3052,2222
mix2928,7404,1780
mix2928,4506,2364
mix2928,5485,3431
mix2928,4843,1074
mix2928,8221,2241
mix2928,1848,3493
mix2928,2525,3082
mix2928,4744,289
mix2928,6823,1976
mix2928,4834,918
mix2928,8303,2791
mix2928,5804,1227
mix2928,8934,3005
mix2928,5732,1612
mix2928,9978,676
mix2928,7037,1403
mix2928,6553,447
mix2928,5237,1830
mix2928,3046,2314
mix2928,7213,1106
mix2928,3668,3057
mix2928,8780,1575
mix2928,4695,456
mix2928,3064,278
mix2928,1741,1109
mix2928,3462,1513
mix2928,5724,2277
mix2928,7818,1419
mix2928,2970,679
mix2928,4813,1294
mix2928,5981,1832
mix2928,9147,1528
mix2928,7632,261
mix2928,9291,3106
models19711,3191,2132
models19711,9118,2117
models19711,2310,2234
models19711,1145,1846
models19711,1819,2951
models19711,7139,2098
models19711,2036,631
models19711,5365,858
models19711,8686,20
models19711,4835,34
models19711,8622,3054
models19711,1063,1044
models19711,6910,633
models19711,7288,3528
models19711,7830,1254
models19711,3288,3262
models19711,9483,3282
models19711,5269,844
models19711,3613,2176
models19711,4276,1555
models19711,9141,1080
models19711,1414,249
models19711,3006,599
models19711,3086,788
models19711,3513,812
models19711,4157,989
models19711,4850,2799
models19711,1247,502
models19711,4604,3348
models19711,9595,1291
models19711,4309,3025
models19711,9011,1016
models19711,6595,1065
models19711,8926,551
models19711,9021,1046
models19711,4197,3258
models19711,2820,258
models19711,8036,280
models19711,2967,2387
models19711,7752,1031
models19711,1682,963
models19711,4546,1881
models19711,2242,2525
models19711,8338,1410
models19711,2648,2636
models19711,1895,1343
models19711,5591,2287
models19711,4053,3102
models19711,9336,2834
models19711,5720,2354
models19711,3886,869
models19711,3972,1411
models19711,3212,421
models19711,3645,1734
models19711,9794,34
models19711,1276,300
models19711,9039,2655
models19711,8109,377
models19711,2254,3153
models19711,9800,2369
models19711,8117,3205
models19711,8195,13
models19711,5524,1419
models19711,9444,555
models19711,9394,979
models19711,8516,453
models19711,2399,2712
models19711,2598,2623
models19711,9924,1849
models19711,5310,119
models19711,6088,1224
models19711,5913,182
models19711,2375,384
models19711,8149,3516
models19711,2623,106
models19711,1071,2633
models19711,7468,3482
models19711,8120,3287
models19711,2085,2354
models19711,9054,3583
models19711,6282,3132
models19711,8791,3438
models19711,8698,1534
models19711,1458,1048
models19711,4939,2379
models19711,8492,3593
models19711,2325,2827
models19711,8307,2817
models19711,3061,1765
models19711,1856,3245
models19711,7760,518
models19711,5382,3035
models19711,2534,2432
models19711,9700,1274
models19711,9518,2723
models19711,6024,3159
models19711,3626,2880
models19711,8167,1224
models19711,7707,1914
models19711,9367,2036
models19711,1553,834
models19711,7379,2015
models19711,2668,1546
models19711,7451,2462
models19711,8351,2083
models19711,1635,2699
models19711,1643,812
models19711,1934,2679
models19711,3084,2088
models19711,2925,2911
models19711,6169,2279
models19711,3379,2251
models19711,7655,2669
models19711,6675,960
models19711,2065,2875
models19711,5437,1393
models19711,6182,1356
models19711,1259,3112
models19711,2792,705
models19711,5123,777
models19711,2330,2040
models19711,8277,9
models19711,8402,2346
models19711,1578,2484
models19711,2178,3010
models19711,4020,809
models19711,8499,1975
models19711,8623,3327
models19711,7539,2750
models19711,8967,307
models19711,6327,2662
models19711,4817,3058
models19711,2143,1595
models19711,3052,3337
models19711,7404,2890
models19711,4506,3373
models19711,5485,2031
models19711,4843,333
models19711,8221,3176
models19711,1848,635
models19711,2525,35
models19711,4744,2970
models19711,6823,2350
models19711,4834,3563
models19711,8303,2194
models19711,5804,1931
models19711,8934,691
models19711,5732,569
models19711,9978,139
models19711,7037,1182
models19711,6553,1345
models19711,5237,509
models19711,3046,848
models19711,7213,3255
models19711,3668,2321
models19711,8780,3586
models19711,4695,1848
models19711,3064,1297
models19711,1741,654
models19711,3462,1340
models19711,5724,2565
models19711,7818,1088
models19711,2970,601
models19711,4813,1887
models19711,5981,265
models19711,9147,133
models19711,7632,262
models19711,9291,3060
packs7888,3191,197
packs7888,9118,1137
packs7888,2310,1891
packs7888,1145,2873
packs7888,1819,3231
packs7888,7139,915
packs7888,2036,1195
packs7888,5365,3462
packs7888,8686,1863
packs7888,4835,2738
packs7888,8622,3592
packs7888,1063,657
packs7888,6910,1468
packs7888,7288,3419
packs7888,7830,258
packs7888,3288,1630
packs7888,9483,741
packs7888,5269,1267
packs7888,3613,2231
packs7888,4276,428
packs7888,9141,648
packs7888,1414,612
packs7888,3006,3368
packs7888,3086,983
packs7888,3513,1974
packs7888,4157,1716
packs7888,4850,1118
packs7888,1247,2329
packs7888,4604,214
packs7888,9595,1796
packs7888,4309,2499
packs7888,9011,1376
packs7888,6595,1167
packs7888,8926,862
packs7888,9021,533
packs7888,4197,310
packs7888,2820,3592
packs7888,8036,1990
packs7888,2967,3202
packs7888,7752,2246
packs7888,1682,3543
packs7888,4546,852
packs7888,2242,2554
packs7888,8338,1800
packs7888,2648,2921
packs7888,1895,1605
packs7888,5591,1886
packs7888,4053,3068
packs7888,9336,33
packs7888,5720,1523
packs7888,3886,1880
packs7888,3972,1068
packs7888,3212,3
packs7888,3645,1943
packs7888,9794,3591
packs7888,1276,776
packs7888,9039,1438
packs7888,8109,217
packs7888,2254,2151
packs7888,9800,2252
packs7888,8117,3165
packs7888,8195,3275
packs7888,5524,2709
packs7888,9444,2703
packs7888,9394,3450
packs7888,8516,1845
packs7888,2399,1279
packs7888,2598,3014
packs7888,9924,3510
packs7888,5310,487
packs7888,6088,1541
packs7888,5913,3028
packs7888,2375,1757
packs7888,8149,176
packs7888,2623,2252
packs7888,1071,338
packs7888,7468,2259
packs7888,8120,943
packs7888,2085,2698
packs7888,9054,1996
packs7888,6282,1337
packs7888,8791,578
packs7888,8698,1370
packs7888,1458,2282
packs7888,4939,1956
packs7888,8492,3249
packs7888,2325,1094
packs7888,8307,3186
packs7888,3061,2355
packs7888,1856,1028
packs7888,7760,2538
packs7888,5382,979
packs7888,2534,935
packs7888,9700,1737
packs7888,9518,683
packs7888,6024,111
packs7888,3626,1748
packs7888,8167,1099
packs7888,7707,1699
packs7888,9367,245
packs7888,1553,56
packs7888,7379,1278
packs7888,2668,3000
packs7888,7451,1058
packs7888,8351,2046
packs7888,1635,489
packs7888,1643,212
packs7888,1934,3069
packs7888,3084,521
packs7888,2925,1662
packs7888,6169,7
packs7888,3379,1721
packs7888,7655,2146
packs7888,6675,3156
packs7888,2065,1144
packs7888,5437,57
packs7888,6182,896
packs7888,1259,2103
packs7888,2792,969
packs7888,5123,598
packs7888,2330,3524
packs7888,8277,2424
packs7888,8402,80
packs7888,1578,1083
packs7888,2178,1458
packs7888,4020,654
packs7888,8499,178
packs7888,8623,1948
packs7888,7539,3063
packs7888,8967,2777
packs7888,6327,350
packs7888,4817,2363
packs7888,2143,843
packs7888,3052,1676
packs7888,7404,2878
packs7888,4506,3264
packs7888,5485,289
packs7888,4843,1623
packs7888,8221,26
packs7888,1848,1171
packs7888,2525,3079
packs7888,4744,2383
packs7888,6823,366
packs7888,4834,1408
packs7888,8303,3033
packs7888,5804,2131
packs7888,8934,1347
packs7888,5732,27
packs7888,9978,1356
packs7888,7037,1769
packs7888,6553,172
packs7888,5237,1755
packs7888,3046,2406
packs7888,7213,1810
packs7888,3668,1253
packs7888,8780,738
packs7888,4695,48
packs7888,3064,3339
packs7888,1741,1060
packs7888,3462,669
packs7888,5724,1181
packs7888,7818,2111
packs7888,2970,681
packs7888,4813,1916
packs7888,5981,2923
packs7888,9147,1592
packs7888,7632,384
packs7888,9291,84
platter03460,3191,2265
platter03460,9118,1062
platter03460,2310,3447
platter03460,1145,280
platter03460,1819,3261
platter03460,7139,2305
platter03460,2036,2085
platter03460,5365,1356
platter03460,8686,2452
platter03460,4835,1177
platter03460,8622,1541
platter03460,1063,2968
platter03460,6910,748
platter03460,7288,1104
platter03460,7830,2336
platter03460,3288,3279
platter03460,9483,2045
platter03460,5269,1417
platter03460,3613,397
platter03460,4276,2767
platter03460,9141,3053
platter03460,1414,1144
platter03460,3006,505
platter03460,3086,2980
platter03460,3513,1711
platter03460,4157,1692
platter03460,4850,3496
platter03460,1247,2102
platter03460,4604,10
platter03460,9595,370
platter03460,4309,2374
platter03460,9011,857
platter03460,6595,3161
platter03460,8926,2550
platter03460,9021,479
platter03460,4197,1090
platter03460,2820,2090
platter03460,8036,2810
platter03460,2967,3009
platter03460,7752,1611
platter03460,1682,977
platter03460,4546,900
platter03460,2242,2233
platter03460,8338,1707
platter03460,2648,2202
platter03460,1895,2094
platter03460,5591,915
platter03460,4053,3026
platter03460,9336,3021
platter03460,5720,523
platter03460,3886,33
platter03460,3972,304
platter03460,3212,1333
platter03460,3645,3465
platter03460,9794,515
platter03460,1276,2223
platter03460,9039,1803
platter03460,8109,2581
platter03460,2254,2821
platter03460,9800,2110
platter03460,8117,1160
platter03460,8195,1890
platter03460,5524,2801
platter03460,9444,879
platter03460,9394,3063
platter03460,8516,852
platter03460,2399,1177
platter03460,2598,575
platter03460,9924,2727
platter03460,5310,1811
platter03460,6088,1101
platter03460,5913,2590
platter03460,2375,3504
platter03460,8149,3029
platter03460,2623,1594
platter03460,1071,1937
platter03460,7468,83
platter03460,8120,395
platter03460,2085,2404
platter03460,9054,457
platter03460,6282,578
platter03460,8791,3144
platter03460,8698,114
platter03460,1458,2878
platter03460,4939,1663
platter03460,8492,1487
platter03460,2325,297
platter03460,8307,1300
platter03460,3061,2260
platter03460,1856,2228
platter03460,7760,2526
platter03460,5382,333
platter03460,2534,140
platter03460,9700,3502
platter03460,9518,311
platter03460,6024,2570
platter03460,3626,513
platter03460,8167,138
platter03460,7707,1760
platter03460,9367,801
platter03460,1553,3463
platter03460,7379,1205
platter03460,2668,2484
platter03460,7451,1946
platter03460,8351,3525
platter03460,1635,2576
platter03460,1643,178
platter03460,1934,956
platter03460,3084,950
platter03460,2925,3302
platter03460,6169,914
platter03460,3379,2526
platter03460,7655,2384
platter03460,6675,1637
platter03460,2065,2798
platter03460,5437,44
platter03460,6182,1027
platter03460,1259,46
platter03460,2792,1682
platter03460,5123,2868
platter03460,2330,291
platter03460,8277,740
platter03460,8402,2658
platter03460,1578,2728
platter03460,2178,2951
platter03460,4020,2247
platter03460,8499,786
platter03460,8623,272
platter03460,7539,1353
platter03460,8967,937
platter03460,6327,403
platter03460,4817,2322
platter03460,2143,3415
platter03460,3052,533
platter03460,7404,522
platter03460,4506,1314
platter03460,5485,1699
platter03460,4843,1112
platter03460,8221,2359
platter03460,1848,1546
platter03460,2525,2259
platter03460,4744,221
platter03460,6823,2978
platter03460,4834,494
platter03460,8303,1846
platter03460,5804,889
platter03460,8934,1587
platter03460,5732,3017
platter03460,9978,1432
platter03460,7037,2334
platter03460,6553,3054
platter03460,5237,2410
platter03460,3046,1111
platter03460,7213,538
platter03460,3668,926
platter03460,8780,328
platter03460,4695,2027
platter03460,3064,3335
platter03460,1741,329
platter03460,3462,577
platter03460,5724,2762
platter03460,7818,1696
platter03460,2970,2982
platter03460,4813,1946
platter03460,5981,2709
platter03460,9147,2264
platter03460,7632,2375
platter03460,9291,1672
rainbows7,3191,2559
rainbows7,9118,3175
rainbows7,2310,2335
rainbows7,1145,1043
rainbows7,1819,2790
rainbows7,7139,2874
rainbows7,2036,2851
rainbows7,5365,698
rainbows7,8686,1368
rainbows7,4835,64
rainbows7,8622,3248
rainbows7,1063,1925
rainbows7,6910,522
rainbows7,7288,760
rainbows7,7830,1766
rainbows7,3288,50
rainbows7,9483,279
rainbows7,5269,68
rainbows7,3613,3467
rainbows7,4276,1112
rainbows7,9141,3372
rainbows7,1414,68
rainbows7,3006,162
rainbows7,3086,1095
rainbows7,3513,3062
rainbows7,4157,2579
rainbows7,4850,1409
rainbows7,1247,1394
rainbows7,4604,842
rainbows7,9595,393
rainbows7,4309,2131
rainbows7,9011,595
rainbows7,6595,2976
rainbows7,8926,1642
rainbows7,9021,1440
rainbows7,4197,102
rainbows7,2820,3260
rainbows7,8036,2666
rainbows7,2967,234
rainbows7,7752,2216
rainbows7,1682,2994
rainbows7,4546,3475
rainbows7,2242,819
rainbows7,8338,2715
rainbows7,2648,1178
rainbows7,1895,1485
rainbows7,5591,2299
rainbows7,4053,2743
rainbows7,9336,199
rainbows7,5720,2757
rainbows7,3886,253
rainbows7,3972,859
rainbows7,3212,1117
rainbows7,3645,423
rainbows7,9794,2409
rainbows7,1276,189
rainbows7,9039,3210
rainbows7,8109,2229
rainbows7,2254,1865
rainbows7,9800,2892
rainbows7,8117,3213
rainbows7,8195,2117
rainbows7,5524,2914
rainbows7,9444,719
rainbows7,9394,2507
rainbows7,8516,3399
rainbows7,2399,3494
rainbows7,2598,1584
rainbows7,9924,3243
rainbows7,5310,3137
rainbows7,6088,623
rainbows7,5913,1896
rainbows7,2375,3113
rainbows7,8149,1968
rainbows7,2623,121
rainbows7,1071,23
rainbows7,7468,2924
rainbows7,8120,1094
rainbows7,2085,1094
rainbows7,9054,1151
rainbows7,6282,2187
rainbows7,8791,241
rainbows7,8698,371
rainbows7,1458,945
rainbows7,4939,2760
rainbows7,8492,1542
rainbows7,2325,2986
rainbows7,8307,49
rainbows7,3061,1131
rainbows7,1856,1902
rainbows7,7760,3235
rainbows7,5382,614
rainbows7,2534,2424
rainbows7,9700,1899
rainbows7,9518,3068
rainbows7,6024,209
rainbows7,3626,714
rainbows7,8167,2270
rainbows7,7707,3287
rainbows7,9367,2543
rainbows7,1553,2093
rainbows7,7379,3183
rainbows7,2668,1196
rainbows7,7451,3057
rainbows7,8351,561
rainbows7,1635,1924
rainbows7,1643,907
rainbows7,1934,2194
rainbows7,3084,101
rainbows7,2925,3282
rainbows7,6169,2871
rainbows7,3379,1925
rainbows7,7655,3232
rainbows7,6675,1735
rainbows7,2065,782
rainbows7,5437,798
rainbows7,6182,3263
rainbows7,1259,1919
rainbows7,2792,799
rainbows7,5123,3600
rainbows7,2330,762
rainbows7,8277,2052
rainbows7,8402,2515
rainbows7,1578,2476
rainbows7,2178,3236
rainbows7,4020,1266
rainbows7,8499,2626
rainbows7,8623,3172
rainbows7,7539,996
rainbows7,8967,227
rainbows7,6327,3303
rainbows7,4817,678
rainbows7,2143,2116
rainbows7,3052,1058
rainbows7,7404,1847
rainbows7,4506,1375
rainbows7,5485,970
rainbows7,4843,1475
rainbows7,8221,2617
rainbows7,1848,1908
rainbows7,2525,1703
rainbows7,4744,2193
rainbows7,6823,2441
rainbows7,4834,842
rainbows7,8303,1685
rainbows7,5804,2021
rainbows7,8934,2521
rainbows7,5732,1994
rainbows7,9978,1776
rainbows7,7037,1626
rainbows7,6553,269
rainbows7,5237,2461
rainbows7,3046,1339
rainbows7,7213,1584
rainbows7,3668,3451
rainbows7,8780,385
rainbows7,4695,1892
rainbows7,3064,1195
rainbows7,1741,3425
rainbows7,3462,2676
rainbows7,5724,2380
rainbows7,7818,471
rainbows7,2970,666
rainbows7,4813,3379
rainbows7,5981,2443
rainbows7,9147,600
rainbows7,7632,1563
rainbows7,9291,2088
reading5,3191,197
reading5,9118,2035
reading5,2310,1631
reading5,1145,2467
reading5,1819,3363
reading5,7139,2861
reading5,2036,1714
reading5,5365,3007
reading5,8686,3452
reading5,4835,2706
reading5,8622,2012
reading5,1063,1090
reading5,6910,3178
reading5,7288,1939
reading5,7830,2979
reading5,3288,2685
reading5,9483,1132
reading5,5269,1864
reading5,3613,1744
reading5,4276,2122
reading5,9141,45
reading5,1414,1537
reading5,3006,2537
reading5,3086,2360
reading5,3513,1879
reading5,4157,615
reading5,4850,3284
reading5,1247,1401
reading5,4604,984
reading5,9595,1180
reading5,4309,3353
reading5,9011,1111
reading5,6595,1574
reading5,8926,619
reading5,9021,3132
reading5,4197,3350
reading5,2820,384
reading5,8036,2647
reading5,2967,547
reading5,7752,1737
reading5,1682,3150
reading5,4546,4
reading5,2242,220
reading5,8338,3007
reading5,2648,3237
reading5,1895,2961
reading5,5591,2764
reading5,4053,2917
reading5,9336,1870
reading5,5720,1171
reading5,3886,1663
reading5,3972,975
reading5,3212,3029
reading5,3645,394
reading5,9794,1669
reading5,1276,1822
reading5,9039,1094
reading5,8109,2017
reading5,2254,2544
reading5,9800,2571
reading5,8117,2698
reading5,8195,3477
reading5,5524,1942
reading5,9444,2542
reading5,9394,273
reading5,8516,3169
reading5,2399,3490
reading5,2598,2966
reading5,9924,2537
reading5,5310,1092
reading5,6088,3542
reading5,5913,1036
reading5,2375,1883
reading5,8149,4
reading5,2623,2966
reading5,1071,239
reading5,7468,997
reading5,8120,399
reading5,2085,2452
reading5,9054,2061
reading5,6282,2370
reading5,8791,3372
reading5,8698,3100
reading5,1458,747
reading5,4939,1951
reading5,8492,1114
reading5,2325,2138
reading5,8307,2388
reading5,3061,2497
reading5,1856,490
reading5,7760,521
reading5,5382,784
reading5,2534,2082
reading5,9700,2043
reading5,9518,3098
reading5,6024,3228
reading5,3626,1296
reading5,8167,2034
reading5,7707,751
reading5,9367,429
reading5,1553,808
reading5,7379,2507
reading5,2668,1584
reading5,7451,188
reading5,8351,526
reading5,1635,2640
reading5,1643,2417
reading5,1934,162
reading5,3084,2682
reading5,2925,2423
reading5,6169,1385
reading5,3379,930
reading5,7655,3213
reading5,6675,3098
reading5,2065,3459
reading5,5437,2624
reading5,6182,3499
reading5,1259,1448
reading5,2792,3424
reading5,5123,1902
reading5,2330,1604
reading5,8277,1207
reading5,8402,2498
reading5,1578,3325
reading5,2178,525
reading5,4020,2672
reading5,8499,260
reading5,8623,1072
reading5,7539,1309
reading5,8967,2554
reading5,6327,3572
reading5,4817,411
reading5,2143,1110
reading5,3052,1697
reading5,7404,2934
reading5,4506,3259
reading5,5485,1582
reading5,4843,1976
reading5,8221,35
reading5,1848,1055
reading5,2525,229
reading5,4744,1416
reading5,6823,4
reading5,4834,512
reading5,8303,706
reading5,5804,168
reading5,8934,1103
reading5,5732,1263
reading5,9978,1137
reading5,7037,2699
reading5,6553,160
reading5,5237,1998
reading5,3046,1826
reading5,7213,1864
reading5,3668,3092
reading5,8780,3432
reading5,4695,1774
reading5,3064,2133
reading5,1741,2740
reading5,3462,469
reading5,5724,2261
reading5,7818,1455
reading5,2970,429
reading5,4813,996
reading5,5981,3542
reading5,9147,2031
reading5,7632,2049
reading5,9291,150
requisitions713,3191,481
requisitions713,9118,1845
requisitions713,2310,2553
requisitions713,1145,78
requisitions713,1819,1343
requisitions713,7139,1227
requisitions713,2036,774
requisitions713,5365,774
requisitions713,8686,344
requisitions713,4835,1185
requisitions713,8622,1534
requisitions713,1063,1227
requisitions713,6910,515
requisitions713,7288,2368
requisitions713,7830,3534
requisitions713,3288,1007
requisitions713,9483,2699
requisitions713,5269,62
requisitions713,3613,776
requisitions713,4276,1533
requisitions713,9141,2821
requisitions713,1414,2260
requisitions713,3006,3094
requisitions713,3086,1413
requisitions713,3513,2369
requisitions713,4157,2931
requisitions713,4850,2258
requisitions713,1247,1818
requisitions713,4604,2989
requisitions713,9595,3190
requisitions713,4309,2171
requisitions713,9011,2190
requisitions713,6595,2025
requisitions713,8926,327
requisitions713,9021,3392
